,InscricaoImobiliaria,Ano,lon,lat
2085363,34249680,2021,-43.26352032299997,-22.90045397199998
2085364,34249730,2021,-43.26352032299997,-22.90045397199998
2085365,34249771,2021,-43.26352032299997,-22.90045397199998
2085366,34250225,2021,-43.26352032299997,-22.90045397199998
2085367,34250316,2021,-43.26352032299997,-22.90045397199998
2085377,34065136,2020,-43.28396825099998,-22.88766258799996
2085378,34065169,2020,-43.28396825099998,-22.88766258799996
2085379,34065219,2020,-43.28396825099998,-22.88766258799996
2085380,34065235,2020,-43.28396825099998,-22.88766258799996
2085381,34065573,2020,-43.28396825099998,-22.88766258799996
2085382,34065656,2020,-43.28396825099998,-22.88766258799996
2085383,34065706,2020,-43.28396825099998,-22.88766258799996
2085384,34065789,2020,-43.28396825099998,-22.88766258799996
2085385,34065854,2020,-43.28396825099998,-22.88766258799996
2085386,34249250,2021,-43.26352032299997,-22.90045397199998
2085387,34249300,2021,-43.26352032299997,-22.90045397199998
2085388,34249417,2021,-43.26352032299997,-22.90045397199998
2085389,34249482,2021,-43.26352032299997,-22.90045397199998
2085390,34249599,2021,-43.26352032299997,-22.90045397199998
2085391,34249987,2021,-43.26352032299997,-22.90045397199998
2085392,34250019,2021,-43.26352032299997,-22.90045397199998
2085393,34250068,2021,-43.26352032299997,-22.90045397199998
2085394,34250100,2021,-43.26352032299997,-22.90045397199998
2085413,34064493,2020,-43.28396825099998,-22.88766258799996
2085414,34064543,2020,-43.28396825099998,-22.88766258799996
2085415,34064592,2020,-43.28396825099998,-22.88766258799996
2085416,34064642,2020,-43.28396825099998,-22.88766258799996
2085417,34064659,2020,-43.28396825099998,-22.88766258799996
2085418,34065227,2020,-43.28396825099998,-22.88766258799996
2085419,34065680,2020,-43.28396825099998,-22.88766258799996
2085420,34065730,2020,-43.28396825099998,-22.88766258799996
2085421,34065748,2020,-43.28396825099998,-22.88766258799996
2085478,34065334,2020,-43.28396825099998,-22.88766258799996
2085479,34065359,2020,-43.28396825099998,-22.88766258799996
2085480,34065409,2020,-43.28396825099998,-22.88766258799996
2085481,34065425,2020,-43.28396825099998,-22.88766258799996
2085482,34065532,2020,-43.28396825099998,-22.88766258799996
2085483,34065607,2020,-43.28396825099998,-22.88766258799996
2085484,34065920,2020,-43.28396825099998,-22.88766258799996
2085485,34065961,2020,-43.28396825099998,-22.88766258799996
2085486,34065995,2020,-43.28396825099998,-22.88766258799996
2085487,34065672,2020,-43.28396825099998,-22.88766258799996
2085488,34065722,2020,-43.28396825099998,-22.88766258799996
2085489,34065771,2020,-43.28396825099998,-22.88766258799996
2085490,34065805,2020,-43.28396825099998,-22.88766258799996
2085491,34065821,2020,-43.28396825099998,-22.88766258799996
2085492,34065870,2020,-43.28396825099998,-22.88766258799996
2085493,34065904,2020,-43.28396825099998,-22.88766258799996
2085494,34066191,2020,-43.28396825099998,-22.88766258799996
2085495,34066241,2020,-43.28396825099998,-22.88766258799996
2085613,34064139,2020,-43.28396825099998,-22.88766258799996
2085614,34064162,2020,-43.28396825099998,-22.88766258799996
2085615,34064725,2020,-43.28396825099998,-22.88766258799996
2085616,34064782,2020,-43.28396825099998,-22.88766258799996
2085617,34064857,2020,-43.28396825099998,-22.88766258799996
2085618,34064873,2020,-43.28396825099998,-22.88766258799996
2085619,34064907,2020,-43.28396825099998,-22.88766258799996
2085620,34064923,2020,-43.28396825099998,-22.88766258799996
2085621,34064964,2020,-43.28396825099998,-22.88766258799996
2085713,33926031,2020,-43.61739295499996,-22.90572873299993
2085824,34249508,2021,-43.26352032299997,-22.90045397199998
2085825,34249557,2021,-43.26352032299997,-22.90045397199998
2085826,34249607,2021,-43.26352032299997,-22.90045397199998
2085827,34250563,2021,-43.26352032299997,-22.90045397199998
2085829,34250746,2021,-43.37904026599995,-22.91806930399997
2085830,34250779,2021,-43.37904026599995,-22.91806930399997
2085831,34250795,2021,-43.37904026599995,-22.91806930399997
2085832,34250829,2021,-43.37904026599995,-22.91806930399997
2085851,34250555,2021,-43.26352032299997,-22.90045397199998
2085852,34250571,2021,-43.26352032299997,-22.90045397199998
2085853,34250654,2021,-43.26352032299997,-22.90045397199998
2085854,34250704,2021,-43.37904026599995,-22.91806930399997
2085855,34250720,2021,-43.37904026599995,-22.91806930399997
2085856,34250753,2021,-43.37904026599995,-22.91806930399997
2085857,34250787,2021,-43.37904026599995,-22.91806930399997
2085858,34250803,2021,-43.37904026599995,-22.91806930399997
2085859,34250936,2021,-43.37904026599995,-22.91806930399997
2085860,34250332,2021,-43.26352032299997,-22.90045397199998
2085861,34250373,2021,-43.26352032299997,-22.90045397199998
2085862,34250423,2021,-43.26352032299997,-22.90045397199998
2085863,34250464,2021,-43.26352032299997,-22.90045397199998
2085864,34250548,2021,-43.26352032299997,-22.90045397199998
2085865,34250639,2021,-43.26352032299997,-22.90045397199998
2085866,34250902,2021,-43.37904026599995,-22.91806930399997
2085867,34250977,2021,-43.37904026599995,-22.91806930399997
2085868,34250993,2021,-43.37904026599995,-22.91806930399997
2085934,34250092,2021,-43.26352032299997,-22.90045397199998
2085935,34250159,2021,-43.26352032299997,-22.90045397199998
2085936,34250209,2021,-43.26352032299997,-22.90045397199998
2085937,34250480,2021,-43.26352032299997,-22.90045397199998
2085938,34250530,2021,-43.26352032299997,-22.90045397199998
2085940,34250712,2021,-43.37904026599995,-22.91806930399997
2085941,34250761,2021,-43.37904026599995,-22.91806930399997
2085942,34250811,2021,-43.37904026599995,-22.91806930399997
2085943,34249847,2021,-43.26352032299997,-22.90045397199998
2085944,34249904,2021,-43.26352032299997,-22.90045397199998
2085945,34250233,2021,-43.26352032299997,-22.90045397199998
2085946,34250365,2021,-43.26352032299997,-22.90045397199998
2085947,34250415,2021,-43.26352032299997,-22.90045397199998
2085948,34250506,2021,-43.26352032299997,-22.90045397199998
2085949,34250522,2021,-43.26352032299997,-22.90045397199998
2085950,34250951,2021,-43.37904026599995,-22.91806930399997
2085951,34251108,2021,-43.37904026599995,-22.91806930399997
2085979,34250076,2021,-43.26352032299997,-22.90045397199998
2085980,34250126,2021,-43.26352032299997,-22.90045397199998
2085981,34250142,2021,-43.26352032299997,-22.90045397199998
2085982,34250597,2021,-43.26352032299997,-22.90045397199998
2085983,34250613,2021,-43.26352032299997,-22.90045397199998
2085984,34250647,2021,-43.26352032299997,-22.90045397199998
2085985,34250845,2021,-43.37904026599995,-22.91806930399997
2085986,34250878,2021,-43.37904026599995,-22.91806930399997
2085987,34250894,2021,-43.37904026599995,-22.91806930399997
2086042,34248211,2021,-43.26352032299997,-22.90045397199998
2086043,34248252,2021,-43.26352032299997,-22.90045397199998
2086044,34248468,2021,-43.26352032299997,-22.90045397199998
2086045,34248500,2021,-43.26352032299997,-22.90045397199998
2086046,34248534,2021,-43.26352032299997,-22.90045397199998
2086047,34248559,2021,-43.26352032299997,-22.90045397199998
2086048,34248609,2021,-43.26352032299997,-22.90045397199998
2086049,34249052,2021,-43.26352032299997,-22.90045397199998
2086050,34249136,2021,-43.26352032299997,-22.90045397199998
2086060,34249177,2021,-43.26352032299997,-22.90045397199998
2086061,34249581,2021,-43.26352032299997,-22.90045397199998
2086062,34249672,2021,-43.26352032299997,-22.90045397199998
2086063,34249797,2021,-43.26352032299997,-22.90045397199998
2086064,34250183,2021,-43.26352032299997,-22.90045397199998
2086065,34250258,2021,-43.26352032299997,-22.90045397199998
2086066,34250290,2021,-43.26352032299997,-22.90045397199998
2086067,34250308,2021,-43.26352032299997,-22.90045397199998
2086068,34250324,2021,-43.26352032299997,-22.90045397199998
2086115,34064998,2020,-43.28396825099998,-22.88766258799996
2086116,34065193,2020,-43.28396825099998,-22.88766258799996
2086117,34065268,2020,-43.28396825099998,-22.88766258799996
2086118,34065318,2020,-43.28396825099998,-22.88766258799996
2086119,34065391,2020,-43.28396825099998,-22.88766258799996
2086120,34065441,2020,-43.28396825099998,-22.88766258799996
2086121,34065516,2020,-43.28396825099998,-22.88766258799996
2086122,34066068,2020,-43.28396825099998,-22.88766258799996
2086123,34066084,2020,-43.28396825099998,-22.88766258799996
2086285,34063792,2020,-43.28396825099998,-22.88766258799996
2086286,34063826,2020,-43.28396825099998,-22.88766258799996
2086287,34063925,2020,-43.28396825099998,-22.88766258799996
2086288,34064360,2020,-43.28396825099998,-22.88766258799996
2086289,34064410,2020,-43.28396825099998,-22.88766258799996
2086290,34064709,2020,-43.28396825099998,-22.88766258799996
2086291,34065029,2020,-43.28396825099998,-22.88766258799996
2086292,34065045,2020,-43.28396825099998,-22.88766258799996
2086293,34065078,2020,-43.28396825099998,-22.88766258799996
2086359,34248997,2021,-43.26352032299997,-22.90045397199998
2086360,34249151,2021,-43.26352032299997,-22.90045397199998
2086361,34249268,2021,-43.26352032299997,-22.90045397199998
2086362,34249284,2021,-43.26352032299997,-22.90045397199998
2086363,34249318,2021,-43.26352032299997,-22.90045397199998
2086364,34249334,2021,-43.26352032299997,-22.90045397199998
2086365,34249367,2021,-43.26352032299997,-22.90045397199998
2086366,34249383,2021,-43.26352032299997,-22.90045397199998
2086367,34249433,2021,-43.26352032299997,-22.90045397199998
2086496,34065094,2020,-43.28396825099998,-22.88766258799996
2086497,34065110,2020,-43.28396825099998,-22.88766258799996
2086498,34065177,2020,-43.28396825099998,-22.88766258799996
2086499,34065581,2020,-43.28396825099998,-22.88766258799996
2086500,34065615,2020,-43.28396825099998,-22.88766258799996
2086501,34065631,2020,-43.28396825099998,-22.88766258799996
2086502,34065664,2020,-43.28396825099998,-22.88766258799996
2086503,34065698,2020,-43.28396825099998,-22.88766258799996
2086504,34065714,2020,-43.28396825099998,-22.88766258799996
2086514,34065813,2020,-43.28396825099998,-22.88766258799996
2086515,34065862,2020,-43.28396825099998,-22.88766258799996
2086516,34065896,2020,-43.28396825099998,-22.88766258799996
2086517,34065912,2020,-43.28396825099998,-22.88766258799996
2086518,34065946,2020,-43.28396825099998,-22.88766258799996
2086519,34066266,2020,-43.28396825099998,-22.88766258799996
2086520,34066316,2020,-43.28396825099998,-22.88766258799996
2086521,34066365,2020,-43.28396825099998,-22.88766258799996
2086522,34066415,2020,-43.28396825099998,-22.88766258799996
2086914,34070086,2020,-43.28731313599997,-22.88769665499996
2086923,34070383,2020,-43.28731313599997,-22.88769665499996
2086924,34070417,2020,-43.28731313599997,-22.88769665499996
2086941,34070177,2020,-43.28731313599997,-22.88769665499996
2086942,34070326,2020,-43.28731313599997,-22.88769665499996
2086943,34070342,2020,-43.28731313599997,-22.88769665499996
2086944,34070359,2020,-43.28731313599997,-22.88769665499996
2086945,34070375,2020,-43.28731313599997,-22.88769665499996
2086995,34256776,2021,-43.47593883799993,-22.98955339199995
2086996,34256792,2021,-43.47593883799993,-22.98955339199995
2086997,34257360,2021,-43.47593883799993,-22.98955339199995
2086998,34257394,2021,-43.47593883799993,-22.98955339199995
2086999,34257451,2021,-43.47593883799993,-22.98955339199995
2087000,34257469,2021,-43.47593883799993,-22.98955339199995
2087001,34257485,2021,-43.47593883799993,-22.98955339199995
2087002,34257576,2021,-43.47593883799993,-22.98955339199995
2087003,34257592,2021,-43.47593883799993,-22.98955339199995
2087040,34257196,2021,-43.47593883799993,-22.98955339199995
2087041,34257279,2021,-43.47593883799993,-22.98955339199995
2087042,34257295,2021,-43.47593883799993,-22.98955339199995
2087043,34257766,2021,-43.47593883799993,-22.98955339199995
2087044,34257816,2021,-43.47593883799993,-22.98955339199995
2087045,34257832,2021,-43.47593883799993,-22.98955339199995
2087046,34257964,2021,-43.47593883799993,-22.98955339199995
2087048,34258384,2021,-43.56044105099994,-22.86947841299997
2087167,34257733,2021,-43.47593883799993,-22.98955339199995
2087168,34257782,2021,-43.47593883799993,-22.98955339199995
2087169,34257899,2021,-43.47593883799993,-22.98955339199995
2087170,34257915,2021,-43.47593883799993,-22.98955339199995
2087171,34257949,2021,-43.47593883799993,-22.98955339199995
2087172,34257998,2021,-43.47593883799993,-22.98955339199995
2087173,34258400,2021,-43.56044105099994,-22.86947841299997
2087174,34258434,2021,-43.56044105099994,-22.86947841299997
2087175,34258467,2021,-43.56044105099994,-22.86947841299997
2087278,33931585,2020,-43.52847110499994,-22.87702894699993
2087279,33931601,2020,-43.53227786099995,-22.87597445099993
2087280,33931635,2020,-43.58899975199995,-22.88216092599998
2087281,33931676,2020,-43.62620431099998,-22.99096853499998
2087282,33931692,2020,-43.62620431099998,-22.99096853499998
2087283,33931742,2020,-43.62620431099998,-22.99096853499998
2087290,33931544,2020,-43.52847110499994,-22.87702894699993
2087291,33931577,2020,-43.52847110499994,-22.87702894699993
2087299,34071787,2020,-43.35876796699995,-22.86702533299996
2087302,34257824,2021,-43.47593883799993,-22.98955339199995
2087303,34257873,2021,-43.47593883799993,-22.98955339199995
2087304,34257923,2021,-43.47593883799993,-22.98955339199995
2087305,34258376,2021,-43.56044105099994,-22.86947841299997
2087306,34258392,2021,-43.56044105099994,-22.86947841299997
2087307,34258442,2021,-43.56044105099994,-22.86947841299997
2087308,34258459,2021,-43.56044105099994,-22.86947841299997
2087309,34258475,2021,-43.56044105099994,-22.86947841299997
2087310,34258509,2021,-43.56044105099994,-22.86947841299997
2087311,34257311,2021,-43.47593883799993,-22.98955339199995
2087312,34257402,2021,-43.47593883799993,-22.98955339199995
2087313,34257543,2021,-43.47593883799993,-22.98955339199995
2087314,34257568,2021,-43.47593883799993,-22.98955339199995
2087315,34257584,2021,-43.47593883799993,-22.98955339199995
2087316,34257618,2021,-43.47593883799993,-22.98955339199995
2087317,34257675,2021,-43.47593883799993,-22.98955339199995
2087318,34258004,2021,-43.47593883799993,-22.98955339199995
2087319,34258038,2021,-43.47593883799993,-22.98955339199995
2087421,34258517,2021,-43.56044105099994,-22.86947841299997
2087422,34258533,2021,-43.56044105099994,-22.86947841299997
2087423,34259036,2021,-43.56044105099994,-22.86947841299997
2087424,34259051,2021,-43.56044105099994,-22.86947841299997
2087425,34259085,2021,-43.56044105099994,-22.86947841299997
2087426,34259218,2021,-43.56044105099994,-22.86947841299997
2087427,34259234,2021,-43.56044105099994,-22.86947841299997
2087428,34259655,2021,-43.56044105099994,-22.86947841299997
2087429,34259705,2021,-43.56044105099994,-22.86947841299997
2087430,34257519,2021,-43.47593883799993,-22.98955339199995
2087431,34257535,2021,-43.47593883799993,-22.98955339199995
2087432,34257626,2021,-43.47593883799993,-22.98955339199995
2087433,34257717,2021,-43.47593883799993,-22.98955339199995
2087434,34258087,2021,-43.47593883799993,-22.98955339199995
2087435,34258137,2021,-43.47593883799993,-22.98955339199995
2087436,34258178,2021,-43.47593883799993,-22.98955339199995
2087437,34258194,2021,-43.47593883799993,-22.98955339199995
2087448,34257477,2021,-43.47593883799993,-22.98955339199995
2087449,34257527,2021,-43.47593883799993,-22.98955339199995
2087450,34257634,2021,-43.47593883799993,-22.98955339199995
2087451,34257709,2021,-43.47593883799993,-22.98955339199995
